,id,name,est_diameter_max,relative_velocity,miss_distance,absolute_magnitude,hazardous
319,3773657,(2017 FO128),0.1879489824,65357.14826424926,39556854.147134125,22.5,0
320,3799300,(2018 CV2),0.0472106499,71900.94971652576,43197816.16318518,25.5,0
321,3825435,(2018 MK5),0.2844722965,62323.4570521786,49577834.41033384,21.6,0
322,3986832,(2020 BT2),0.1096579137,60618.11155306843,42596121.025800355,23.67,0
323,54128963,(2021 EB),0.0704757942,63040.4194778446,37112753.069328986,24.63,0
324,54185582,(2021 PS16),0.1399716167,31492.6565875125,44151570.17189799,23.14,0
325,3283950,(2005 NJ63),0.3750075218,70945.18201639938,55039793.180352874,21.0,0
326,3545552,(2010 RF12),0.0124176661,19271.62932052865,22690568.91411995,28.4,0
327,3574593,(2011 ON24),0.1492931834,32186.512972431214,44058046.97956917,23.0,0
328,3596685,(2012 BO77),0.2157943048,74704.63753240304,45521921.61576231,22.2,0
329,3626029,(2013 CW32),0.2280551997,65367.65655248717,48639095.90100493,22.08,0
330,3724393,(2015 OD22),0.358129403,82525.27098121094,54896219.600031346,21.1,0
331,3734190,(2015 VP66),0.2060819612,49519.48865076133,46829294.19549621,22.3,0
332,2019356,19356 (1997 GH3),2.6426520142,29134.6103060234,21794141.15689932,16.76,0
333,2162781,162781 (2000 XL44),1.644523102,19557.82055681385,51459325.953656204,17.79,0
334,2164342,164342 (2005 CP),0.411187571,46859.66929428473,50295658.49842755,20.8,0
335,2503966,503966 (2004 RX109),1.4257388333,124061.7518774905,61318760.30406754,18.1,0
336,3069008,(2000 YG4),0.411187571,17082.5001334524,19277643.695859578,20.8,0
337,3743123,(2016 CA138),0.1306291133,57230.83442693636,32342860.04937172,23.29,0
338,3792456,(2017 XF62),0.1132504611,36269.09130634893,44781035.728011996,23.6,0
339,3991614,(2020 BC16),0.0567596853,33491.221033655245,27711374.480150133,25.1,0
340,54123272,(2021 DC1),0.0335768522,38854.025855941276,31894684.845657613,26.24,0
341,2467352,467352 (2003 KZ18),0.3266178974,57601.98920882864,51334026.59824367,21.3,0
342,2474223,474223 (2001 CC32),0.8995803882,75758.34714995394,46102918.463180065,19.1,0
343,2482796,482796 (2013 QJ10),0.7482383761,61681.32625408261,48676035.13364983,19.5,1
344,3057547,(2000 WO148),0.4656289548,36489.508062504894,48037426.291107506,20.53,0
345,3325502,(2006 EC),0.0284472297,34981.803469137856,44301085.113440745,26.6,0
346,3371143,(2007 EO88),0.0311917671,49505.96551915334,38886645.99309885,26.4,0
347,3604307,(2012 KC6),0.2844722965,32450.109505674234,47483058.82509274,21.6,1
348,3648862,(2013 TQ5),0.6516883822,36104.831596522155,48665599.96938348,19.8,0
349,3799638,(2018 CX13),0.8204270649,76323.07282718898,47955357.082882896,19.3,0
350,3838929,(2019 EW1),0.0225964377,46632.61874572399,40986442.33368292,27.1,0
351,54147685,(2021 KF2),0.154184238,49045.78772926429,45962481.04884907,22.93,0
352,2612202,612202 (2000 WO148),0.4656289548,36489.5081418566,48037426.29484744,20.53,0
353,3561031,(2011 GF3),0.1968067451,67899.35590687758,39759403.55362778,22.4,0
354,3585467,(2011 UC292),0.157050737,33123.15416009609,35151118.79427253,22.89,0
355,3712421,(2015 DW180),0.303417048,18824.80346708485,72991438.84915861,21.46,0
356,3831618,(2018 TR3),0.016369672,23086.394410987,28653303.5250151,27.8,0
357,2311554,311554 (2006 BQ147),1.0666943108,66940.26638145583,52143775.13177868,18.73,0
358,3262691,(2004 WH1),0.0941976306,26430.968904324563,33887401.833006255,24.0,0
359,3267564,(2005 CN61),0.0517654482,30145.606007257004,28229520.03049814,25.3,0
360,3273523,(2005 EO30),0.1492931834,45793.0054468776,41515547.2395543,23.0,0
361,3444370,(2009 BH2),0.1879489824,65265.746408139574,47872876.45732812,22.5,0
362,3750669,(2016 GC135),0.1191351672,33955.943673776725,41374785.31206221,23.49,0
363,3872623,(2019 SK7),0.1563291544,48114.53387569403,44132994.84298869,22.9,0
364,2380205,380205 (2001 CA32),0.8204270649,40882.393322238946,58510596.1319482,19.3,0
365,3672731,(2014 KO62),0.0342010925,22759.21090331273,30071100.846912045,26.2,0
366,3683395,(2014 QP266),0.7145621017,68345.54209589255,46256475.86716354,19.6,0
367,3709711,(2015 BP515),0.3631114793,38782.04965854974,49894545.04544521,21.07,1
368,3727233,(2015 RV36),0.1425738833,42925.71692744686,36079753.29441605,23.1,0
369,3744790,(2016 DL),0.3119176705,66729.53039170963,41709610.844197884,21.4,1
370,3781727,(2017 SJ12),0.1714115092,44450.67720186557,37841123.63106464,22.7,0
371,3835878,(2018 VG),0.0196806745,37574.90946559786,29920927.55953312,27.4,0
372,54106593,(2021 BZ2),0.1032856481,38242.19506170337,34038192.63793504,23.8,0
373,2138947,138947 (2001 BA40),1.0233871954,39733.47647374938,48503385.235684544,18.82,0
374,3026912,(2000 AG6),0.0517654482,23648.484972107442,25738290.483188197,25.3,0
375,3273787,(2005 ER70),0.0682401509,31618.316769406403,47029258.842587665,24.7,0
376,3395989,(2007 WB5),0.8954471917,78975.9631892207,62699942.61514478,19.11,0
377,3746217,(2016 EE85),0.1636967205,44837.19926412462,42731236.96467348,22.8,0
378,3827311,(2018 RY1),0.0769201245,42240.99580754421,37959930.21797465,24.44,0
379,54248453,(2022 DY1),0.0154184238,51177.28858282376,45738163.88334372,27.93,0
380,54257607,(2022 EZ6),0.1185877909,42448.965607700244,39460868.39010904,23.5,0
381,2613910,613910 (2007 WB5),0.8954471917,78975.96257154684,62699942.62013137,19.11,0
382,3070749,(2001 DZ76),0.0517654482,42101.4205175713,891530.540796032,25.3,0
383,3177208,(2004 FK2),0.0820427065,38292.131571518,57110704.30990283,24.3,0
384,3766588,(2017 BS),0.0748238376,33430.916234106975,52552817.022303775,24.5,0
385,2068372,68372 (2001 PM9),1.0520587161,45421.56467000023,29089060.74528277,18.76,1
386,2138359,138359 (2000 GX127),1.4860724357,56424.41723825932,61353160.30601667,18.01,0
387,2139047,139047 (2001 EB16),2.0608196123,95444.1462080891,46797992.72779407,17.3,0
388,2203217,203217 (2001 FX9),1.1118340719,5487.0973091104,58039917.94179792,18.64,0
389,3005973,(1995 CR),0.2594418179,111704.01518089879,45228980.66480754,21.8,1
390,3483800,(2009 YF),0.0682401509,30400.322667729004,28781038.494089473,24.7,0
391,54265631,(2022 FQ1),0.0505871228,53580.1605178636,46836769.02228257,25.35,0
392,2001620,1620 Geographos (1951 RA),5.0820622309,50172.79123852701,40020608.63619857,15.34,1
393,2138971,138971 (2001 CB21),1.1696070537,45713.65102636562,37658825.25117342,18.53,1
394,3383667,(2007 RF1),0.0358129403,34774.5033162413,36973114.16589952,26.1,0
395,3626687,(2013 CW87),0.0411187571,11913.904854140283,13845311.095124774,25.8,0
396,3743903,(2016 CU246),0.0297879063,63156.73230372742,35944315.92246313,26.5,0
397,3799805,(2018 EF1),0.0859092601,47213.60208633607,47306226.50827477,24.2,0
398,54073338,(2020 TK7),0.0070475794,65921.08904560831,39991175.99578553,29.63,0
399,54138707,(2021 HZ),0.0501233372,44329.129210935556,43213217.67422725,25.37,0
400,2326354,326354 (2000 SJ344),0.1714115092,29067.2186163728,39485182.23646435,22.7,0
401,3132126,(2002 PB),0.4721064988,74417.21781426875,39198294.93298806,20.5,0
402,3661368,(2014 CY4),0.5082062231,85858.42270210796,42154620.16984487,20.34,1
403,3770141,(2017 DR37),0.2477650126,52284.629097794845,53854962.14361935,21.9,0
404,3830858,(2018 SJ1),0.0594346868,56401.722388745715,39392053.25197606,25.0,0
405,3837917,(2019 AM13),0.2366137501,139122.43830111966,49294169.19714356,22.0,0
406,2023548,23548 (1994 EF2),2.2700738128,42909.7474039054,69545452.36998212,17.09,0
407,2322756,322756 (2001 CK32),0.8710437698,47354.95420935459,46878339.111999325,19.17,0
408,3069758,(2001 CP36),0.1081533507,55282.22295653898,44014496.03186388,23.7,0
409,3548085,(2010 TK19),0.0622357573,33231.63557161026,31268331.80738619,24.9,0
410,3595924,(2012 BT1),0.0196806745,53407.29737662743,49621788.38010306,27.4,0
411,3627059,(2013 DF),0.0714562102,62912.950373952124,34040826.72294716,24.6,0
412,3781644,(2017 SN10),0.0430566244,26491.497238492826,33856574.213399164,25.7,0
413,54105994,(2021 AX6),0.0248908644,53101.9814615955,50304909.75371105,26.89,0
414,54110047,(2021 BS3),0.1076564312,52742.23119325587,43453774.690114476,23.71,0
415,2469513,469513 (2003 QR79),0.3926810818,47735.18488667948,43334963.834870376,20.9,0
416,3273968,(2005 ER95),0.0494356193,23867.996283268163,45884236.63527924,25.4,0
417,3713273,(2015 EG7),0.0196806745,66505.38904911329,27624567.884048693,27.4,0
418,3771642,(2017 FJ3),0.0062235757,22971.360006719577,32400132.577383697,29.9,0
419,3836051,(2018 VA2),0.0225964377,34549.91014168442,32374873.126632076,27.1,0
420,54005659,(2020 DO3),0.0187948982,69192.8821259755,34913144.329173565,27.5,0
421,54248044,(2022 DL),0.0721173863,54781.494320435835,28459858.443023182,24.58,0
422,2162421,162421 (2000 ET70),1.2590413069,54943.45889062989,47629817.213540815,18.37,1
423,2205388,205388 (2001 DV8),0.4508582062,24031.312560337927,49794435.670328155,20.6,0
424,3703545,(2015 AJ44),0.2060819612,66853.05585351336,53842153.65577011,22.3,0
425,3769811,(2017 DP34),0.0859092601,43253.802811875765,38962227.1404549,24.2,0
426,3797896,(2018 AO18),0.3420109247,5832.63618369725,39310625.45284696,21.2,0
427,3838839,(2019 DQ),0.0259441818,57558.180458114955,46918069.960423276,26.8,0
428,3986745,(2020 BF1),0.0342010925,26902.717803064126,25192355.245678693,26.2,0
429,54185134,(2021 PD10),0.2421251924,73945.33704324756,46860070.3984816,21.95,0
430,2136874,136874 (1998 FH74),4.0368255207,108778.28899129435,50853883.82132459,15.84,0
431,2276770,276770 (2004 HC),0.6223575734,76881.41423813274,47331138.13500279,19.9,0
432,3557784,(2011 BX59),0.0714562102,33601.1500037162,16336783.467929322,24.6,0
433,3558388,(2011 EH17),0.0714562102,57074.258043386144,10739780.208119014,24.6,0
434,3627115,(2013 DL1),0.358129403,87298.66044493472,54851413.51647927,21.1,0
435,3769881,(2017 DV35),0.0215794305,36637.95301933444,37332037.961238995,27.2,0
436,3869331,(2019 SB6),0.0259441818,25581.77048196919,30824907.718664024,26.8,0
437,3892280,(2019 VV),0.0510551996,41315.19320132542,35146648.3710965,25.33,0
438,54104895,(2020 XK7),0.7482383761,66311.612113086,34491802.131862335,19.5,1
439,54245582,(2022 CQ2),0.0625230245,66874.73543146976,37600426.918330126,24.89,0
440,2023187,23187 (2000 PN9),3.7328451875,119997.35976265837,23234408.13806828,16.01,1
441,2325102,325102 (2008 EY5),0.5675968529,61770.29335707785,24792615.17067466,20.1,0
442,3248670,(2004 NK8),0.1185877909,44587.06274549028,39938288.123498745,23.5,0
443,3557844,(2011 DW),0.1714115092,61757.49331676282,49389859.58308998,22.7,0
444,3692560,(2014 TU),0.0567596853,36515.05681920023,37045003.71703583,25.1,0
445,3770278,(2017 DB109),0.4721064988,65876.06595491535,53462722.37775606,20.5,0
446,3827572,(2018 RL4),0.1563291544,51557.505303571954,45761235.10300604,22.9,0
447,3840687,(2019 FQ),0.0225964377,29811.324308657,33743253.68974278,27.1,0
448,54051343,(2020 QO4),0.2312277636,54322.01051377828,43093848.62674984,22.05,0
449,54132120,(2010 PC73),0.2259643771,54322.01084743656,43093848.64306962,22.1,0
450,2026379,26379 (1999 HZ1),1.4929318344,69560.36200620816,36084170.19521413,18.0,0
451,2029075,29075 (1950 DA),2.0798881414,64512.46490206071,39175468.76888422,17.28,1
452,2364136,364136 (2006 CJ),0.5521282628,81752.2755466689,27895779.17543319,20.16,1
453,2426082,426082 (2012 DG31),0.5754929116,39418.21001975812,66317691.43460643,20.07,0
454,3402365,(2008 CD71),0.6982966825,106092.87063643284,46140051.70631061,19.65,0
455,3827304,(2018 RR1),0.0059434687,21863.33046859755,26294656.51356372,30.0,0
456,3905989,(2019 XE1),0.6824015094,86961.20206834287,58119531.41496771,19.7,1
457,3991582,(2020 BB16),0.5176544822,69233.0884993251,53868793.282009244,20.3,0
458,54016782,(2020 HM7),0.0411187571,38031.3470043922,33303172.535026688,25.8,0
459,54131354,(2021 EU3),0.0215794305,33601.939051861285,35366392.839983925,27.2,0
460,54139088,(2021 GM26),0.0426618789,15582.458852338563,28587083.896961458,25.72,0
461,54192219,(2021 RK2),0.1137732014,89138.89236393485,26514418.022951845,23.59,0
462,2138127,138127 (2000 EE14),2.2389272325,71783.18514331103,39340375.9782619,17.12,1
463,2164202,164202 (2004 EW),0.411187571,35151.12212156088,32961656.791509084,20.8,1
464,2385252,385252 (2001 EB18),0.7835017643,97174.92409938593,37243804.21428043,19.4,1
465,3070541,(2001 EC),1.1067256584,74743.14407086965,6831322.668262172,18.65,1
466,3378868,(2007 ML13),0.5675968529,31987.228052046685,50306694.072332285,20.1,0
467,3404525,(2008 EJ),0.580817882,89162.31667473275,62532846.88638132,20.05,0
468,3458970,(2009 HE60),0.0450858206,20330.2661653832,12276965.90787373,25.6,0
469,3672459,(2014 KG39),0.0594346868,45332.209750030444,32445408.18449521,25.0,0
470,3745584,(2016 DX30),0.0297879063,50857.49327508915,49079325.4488295,26.5,0
471,54017434,(2020 LC1),0.4508582062,72876.7136637953,40679907.29176248,20.6,0
472,54106739,(2021 AF8),0.5370812349,51821.72164466455,31030661.735023238,20.22,1
473,54143561,(2021 JV1),0.310484539,29712.56202726495,72635277.03313133,21.41,0
474,54217983,(2021 VT7),0.2594418179,44189.115018776,53716537.091934405,21.8,0
475,2613763,613763 (2007 ML13),0.5297122041,31987.228268565217,50306694.074825585,20.25,0
476,2162361,162361 (2000 AF6),0.5572370428,58087.680346240486,47218478.40351188,20.14,1
477,3253644,(2004 SB1),0.4943561926,64492.30190173159,41689226.78589244,20.4,0
478,3368404,(2007 DD),0.0392681082,25291.90039748664,25134152.980137892,25.9,0
479,3710219,(2015 CH13),0.0113250461,77060.19897052912,31028789.610763304,28.6,0
480,3976542,(2020 AY1),0.0542050786,40226.80128539574,37852767.92399121,25.2,0
481,2022753,22753 (1998 WT),1.7220270881,68230.19662979251,47241105.159216985,17.69,1
482,2098943,98943 (2001 CC21),1.0328564805,31842.997570952277,30733838.70533796,18.8,0
483,2162567,162567 (2000 RW37),0.602615057,31448.489005631272,36630050.499090545,19.97,1
484,3257201,(2004 UR),0.1425738833,51952.52451802508,34171243.657701924,23.1,0
485,3989317,(2020 BF14),1.0424133839,81027.77748553765,42436817.679828584,18.78,1
486,54017563,(2020 MA1),0.0494356193,31602.4376884304,34029319.64606021,25.4,0
487,54220008,(2021 VH19),0.1959025002,68444.684191103,71360221.63266769,22.41,0
488,54248971,(2022 EO1),0.1778443116,72711.60051865662,52682596.25474892,22.62,0
489,2424965,424965 (2009 AM15),1.0424133839,74524.37603390512,54598942.879566684,18.78,0
490,3404530,(2008 EP),0.0859092601,48610.753519531645,44746767.93348271,24.2,0
491,3556963,(2011 CA4),0.0225964377,40366.27758789273,44080196.398527674,27.1,0
492,3766132,(2016 YP4),0.023661375,25166.18133064888,45356565.53685371,27.0,0
493,3771014,(2017 EU2),0.0517654482,39727.279443740525,45222951.92749374,25.3,0
494,2285838,285838 (2001 FA1),1.607089186,64980.0896284699,54985243.891234964,17.84,0
495,2302010,302010 (2000 SH8),1.0815335068,103833.92103396825,49263640.3918019,18.7,0
496,3170238,(2003 YN1),0.0622357573,19960.963786336735,47133332.36535776,24.9,0
497,3177198,(2004 FD),0.1563291544,71466.86244874101,36846941.425440535,22.9,0
498,3321667,(2006 CT10),0.3420109247,57537.70067837052,34909715.15613205,21.2,1
499,3607504,(2012 PZ17),0.0271668934,34473.6416148697,38683354.397629276,26.7,0
500,3663464,(2014 EU),0.0171411509,28914.526697481106,36569015.80338153,27.7,0
501,3736807,(2015 YA),0.0196806745,26570.76347166573,30162431.601472035,27.4,0
502,54244776,(2022 BJ8),0.7015198735,42673.786762978416,49947908.77377478,19.64,0
503,2483656,483656 (2005 ES70),0.1052058716,43269.432262216294,9092019.688432239,23.76,0
504,2497117,497117 (2004 FU4),1.3367185619,50873.905129862294,48394012.603806734,18.24,1
505,2514571,514571 (1996 RY3),0.4943561926,67670.01816590555,40937481.63561502,20.4,0
506,3137845,(2002 TA67),0.1636967205,80950.24980922813,27373114.090210717,22.8,0
507,3351832,(2006 UB17),0.0326617897,18239.097305102026,30851745.738039732,26.3,0
508,3730802,(2015 TT238),0.0714562102,32502.539023812264,29511309.47153558,24.6,0
509,3756788,(2016 PN),0.5176544822,63258.730888751525,50071227.79787461,20.3,0
510,3767152,(2017 BF30),0.0859092601,23165.68980664587,26081040.789747987,24.2,0
511,3773755,(2017 GO4),0.0594346868,29464.727206530697,28556314.253427118,25.0,0
512,3799830,(2018 ES1),0.0259441818,56643.60844768081,44050050.538515285,26.8,0
513,2020429,20429 (1998 YN1),1.6750970692,51275.74628690405,31243606.965192713,17.75,0
514,2494880,494880 (2008 SQ7),0.6427468824,44784.068850223004,43884680.78905058,19.83,0
515,3092225,(1999 LJ1),0.2157943048,29771.089706033952,69638354.21054986,22.2,0
516,3566530,(2011 KF9),0.3926810818,50882.375288172596,49713434.40015805,20.9,0
517,3673977,(2014 MA18),0.0472106499,34332.57929041427,31788350.541176736,25.5,0
518,3739701,(2016 AO131),0.0812905344,19323.778052111335,27498762.890392773,24.32,0
519,3799269,(2018 CX1),0.5521282628,86511.01872546838,49238980.10445528,20.16,0
520,3951324,(2019 YD3),0.0392681082,32939.01170872675,39439560.85756266,25.9,0
521,54075550,(2020 UF2),0.2594418179,48081.23527414296,43757781.89778798,21.8,1
522,54192748,(2021 RS2),0.0050587123,59684.976904309224,36446962.8944431,30.35,0
523,3468430,(2009 SZ99),0.7482383761,53016.69855374771,50703425.36101782,19.5,0
524,3745111,(2016 EJ27),0.0517654482,54690.484995251514,41062257.39553246,25.3,0
525,3758927,(2016 RN1),0.3664713084,62823.07258093309,32182070.727935523,21.05,1
526,3780786,(2017 QY2),0.3119176705,54843.58895916226,59053863.63921273,21.4,0
527,3836853,(2018 XR2),0.0187948982,21224.003941368148,25967244.526521455,27.5,0
528,3843340,(2019 OM),0.1794898848,47326.610887856514,42418459.827077486,22.6,0
529,54016236,(2020 FS1),0.358129403,61966.42538661953,44594928.54378642,21.1,0
530,54075584,(2020 TW8),0.0206081961,19257.393451020664,48823650.81591523,27.3,0
531,54095181,(2020 WZ4),0.079806815,37947.39240479971,40971377.1365331,24.36,0
532,54110070,(2021 CH1),0.0714562102,81707.40026436416,45743814.667409174,24.6,0
533,2333755,333755 (2010 VC1),0.8054525833,68411.28741455312,61753496.440220244,19.34,0
534,2485823,485823 (2012 DF61),0.4487867009,52223.80536300807,47598814.585155815,20.61,0
535,2515639,515639 (2014 MK27),0.2978790628,44420.60061510537,42980364.09586597,21.5,0
536,3389195,(2007 UW1),0.1714115092,28655.10774597449,31931479.73420285,22.7,0
537,3600563,(2012 EO3),0.1492931834,69640.65896444689,40395272.458107814,23.0,0
538,3728903,(2015 TK),0.2477650126,15899.916671717287,49607474.028749906,21.9,0
539,3799802,(2018 EC1),0.0342010925,40280.67988655612,42654791.83537936,26.2,0
540,3841900,(2019 JD7),0.2489086439,43533.992907588145,44324123.98888598,21.89,0
541,54194350,(2021 RZ5),0.0432553648,31321.194806211675,25545835.265569843,25.69,0
542,2497232,497232 (2005 EF),0.4345502246,41136.58199583002,36276480.60079909,20.68,0
543,3368294,(2007 DA),0.1968067451,65678.49426117438,43511138.378331155,22.4,0
544,3404526,(2008 EL),0.2157943048,63530.482454630546,43184593.566965684,22.2,0
545,3601677,(2012 FX35),0.0407417781,26946.431413594168,25962789.515665997,25.82,0
546,3647013,(2013 QP48),0.016369672,29643.95065497491,42938090.66928108,27.8,0
547,3745032,(2016 EH1),0.1794898848,46710.65256312301,41916675.8739897,22.6,0
548,3761271,(2016 US4),0.0783501764,57820.43848484367,53173647.44763712,24.4,0
549,3838791,(2017 CH36),0.2844722965,16697.217041526033,47019991.49389776,21.6,0
550,54016922,(2020 HW9),0.8995803882,95975.49257599606,54079526.75629007,19.1,0
551,54073370,(2020 UX),0.003515928,50207.64767559824,41767400.230820455,31.14,0
